,Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,No.,Ht,Wt,Birth Date,Birth,Exp,College,Season,Team
4,5.0,Eric Gordon,35.0,SG,68,24,27.8,4.0,9.1,0.443,2.2,5.8,0.378,1.8,3.3,0.561,0.565,0.8,0.9,0.797,0.2,1.6,1.8,2.0,1.0,0.4,1.1,1.2,11.0,,23,6-3,215,"December 25, 1988",us US,15,Indiana,2024,PHO
5,6.0,Jusuf NurkiÄ,29.0,C,76,76,27.3,4.2,8.3,0.51,0.3,1.2,0.244,3.9,7.1,0.555,0.528,2.2,3.4,0.64,2.9,8.1,11.0,4.0,1.1,1.1,2.3,3.3,10.9,,20,7-0,290,"August 23, 1994",ba BA,9,,2024,PHO
6,7.0,Royce O'Neale,30.0,SF,30,8,25.1,2.9,7.1,0.411,2.0,5.2,0.376,1.0,1.9,0.509,0.549,0.3,0.4,0.692,0.7,4.5,5.2,2.7,0.9,0.5,0.7,1.8,8.1,,0,6-4,226,"June 5, 1993",us US,6,"Denver, Baylor",2024,PHO
7,8.0,Josh Okogie,25.0,SG,60,11,16.0,1.4,3.4,0.417,0.5,1.6,0.309,1.0,1.9,0.509,0.488,1.3,1.7,0.745,1.2,1.3,2.6,1.1,0.8,0.4,0.6,1.1,4.6,,2,6-4,213,"September 1, 1998",ng NG,5,Georgia Tech,2024,PHO
8,9.0,Drew Eubanks,26.0,C,75,6,15.6,2.0,3.4,0.601,0.0,0.0,1.0,2.0,3.3,0.596,0.607,1.0,1.2,0.774,1.4,2.9,4.3,0.8,0.4,0.8,0.8,1.5,5.1,,14,6-9,245,"February 1, 1997",us US,5,Oregon State,2024,PHO
9,10.0,Keita Bates-Diop,28.0,SF,39,8,15.3,1.6,3.8,0.427,0.5,1.6,0.313,1.1,2.2,0.512,0.493,0.7,0.9,0.722,0.8,1.8,2.6,0.9,0.6,0.5,0.3,0.8,4.5,,21,6-8,229,"January 23, 1996",us US,5,Ohio State,2024,PHO
10,11.0,Jordan Goodwin,25.0,PG,40,0,14.0,1.9,4.8,0.389,0.6,2.0,0.288,1.3,2.8,0.46,0.448,0.6,0.7,0.862,1.0,1.9,2.9,2.0,0.6,0.2,0.7,1.1,5.0,,0,6-3,200,"October 23, 1998",us US,2,Saint Louis,2024,PHO
11,12.0,Yuta Watanabe,29.0,SF,29,0,13.2,1.2,3.3,0.361,0.8,2.6,0.32,0.4,0.8,0.5,0.485,0.3,0.5,0.667,0.4,1.2,1.6,0.3,0.3,0.2,0.6,1.2,3.6,,18,6-9,215,"October 13, 1994",jp JP,5,George Washington,2024,PHO
12,13.0,Chimezie Metu,26.0,C,37,5,12.1,1.8,3.5,0.508,0.4,1.4,0.294,1.4,2.1,0.646,0.565,1.0,1.2,0.884,0.6,2.3,3.0,0.5,0.5,0.2,0.7,1.1,5.0,,4,6-9,225,"March 22, 1997",us US,5,USC,2024,PHO
13,14.0,Bol Bol,24.0,PF,43,0,10.9,2.2,3.5,0.616,0.5,1.2,0.423,1.7,2.3,0.717,0.689,0.3,0.4,0.789,0.7,2.4,3.2,0.4,0.2,0.6,0.4,1.0,5.2,,11,7-3,220,"November 16, 1999",sd SD,4,Oregon,2024,PHO
14,15.0,Nassir Little,23.0,SF,45,2,10.2,1.3,2.8,0.46,0.5,1.6,0.3,0.8,1.2,0.667,0.544,0.4,0.4,0.85,0.3,1.4,1.7,0.5,0.2,0.2,0.3,0.9,3.4,,25,6-5,220,"February 11, 2000",us US,4,UNC,2024,PHO
15,16.0,Thaddeus Young,35.0,PF,10,0,8.9,1.1,2.1,0.524,0.0,0.1,0.0,1.1,2.0,0.55,0.524,0.1,0.3,0.333,1.7,1.1,2.8,0.7,0.5,0.2,0.4,1.1,2.3,,30,6-8,235,"June 21, 1988",us US,16,Georgia Tech,2024,PHO
16,17.0,Saben Lee,24.0,PG,24,0,7.7,0.8,2.3,0.364,0.1,0.7,0.125,0.8,1.6,0.462,0.382,1.2,1.6,0.744,0.4,0.9,1.3,1.3,0.3,0.1,0.3,0.5,3.0,,38,6-2,183,"June 23, 1999",us US,3,Vanderbilt,2024,PHO
17,18.0,Udoka Azubuike,24.0,C,16,0,7.1,1.0,1.4,0.696,0.0,0.0,,1.0,1.4,0.696,0.696,0.2,0.8,0.231,0.7,1.3,2.0,0.2,0.1,0.4,0.3,1.1,2.2,,27,6-10,280,"September 17, 1999",ng NG,3,Kansas,2024,PHO
18,19.0,Ish Wainright,29.0,SF,4,0,4.0,0.3,1.5,0.167,0.3,1.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,,0.8,0.5,1.3,0.3,0.5,0.0,0.3,1.0,0.8,,12,6-6,250,"September 12, 1994",us US,2,Baylor,2024,PHO
19,20.0,David Roddy,22.0,PF,17,0,3.7,0.6,1.4,0.435,0.1,0.5,0.125,0.5,0.9,0.6,0.457,0.1,0.1,1.0,0.1,0.5,0.6,0.2,0.1,0.0,0.2,0.2,1.3,,21,6-4,255,"March 27, 2001",us US,1,Colorado State,2024,PHO
20,21.0,ThÃ©o Maledon,22.0,PG,4,0,3.3,0.3,1.0,0.25,0.0,0.0,,0.3,1.0,0.25,0.25,0.8,0.8,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.8,0.8,1.3,,12,6-4,175,"June 12, 2001",fr FR,3,,2024,PHO
21,22.0,Isaiah Thomas,34.0,PG,6,0,3.2,0.5,1.7,0.3,0.3,0.7,0.5,0.2,1.0,0.167,0.4,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.3,,4,5-9,185,"February 7, 1989",us US,11,Washington,2024,PHO
0,1.0,Brandon Ingram,26.0,SF,64,64,32.9,7.8,15.9,0.492,1.3,3.8,0.355,6.5,12.1,0.534,0.534,3.8,4.8,0.801,0.7,4.4,5.1,5.7,0.8,0.6,2.5,2.3,20.8,,14,6-8,190,"September 2, 1997",us US,7,Duke,2024,NOP
1,2.0,CJ McCollum,32.0,PG,66,66,32.7,7.3,16.0,0.459,3.6,8.4,0.429,3.7,7.5,0.492,0.572,1.7,2.1,0.827,0.6,3.7,4.3,4.6,0.9,0.6,1.7,1.9,20.0,,3,6-3,190,"September 19, 1991",us US,10,Lehigh,2024,NOP
2,3.0,Zion Williamson,23.0,PF,70,70,31.5,8.9,15.6,0.57,0.1,0.3,0.333,8.8,15.4,0.574,0.573,5.0,7.1,0.702,1.7,4.1,5.8,5.0,1.1,0.7,2.8,2.3,22.9,,1,6-6,284,"July 6, 2000",us US,3,Duke,2024,NOP
3,4.0,Herbert Jones,25.0,SF,76,76,30.5,3.9,7.7,0.498,1.5,3.6,0.418,2.4,4.1,0.568,0.595,1.8,2.1,0.867,1.0,2.6,3.6,2.6,1.4,0.8,1.2,2.9,11.0,DPOY-5,5,6-8,210,"October 6, 1998",us US,2,Alabama,2024,NOP
4,5.0,Trey Murphy III,23.0,SF,57,23,29.6,4.8,10.9,0.443,3.0,7.8,0.38,1.9,3.1,0.602,0.579,2.2,2.6,0.815,0.7,4.2,4.9,2.2,0.9,0.5,0.6,1.2,14.8,,25,6-8,206,"June 18, 2000",us US,2,"Rice University, Virginia",2024,NOP
5,6.0,Jonas ValanÄiÅ«nas,31.0,C,82,82,23.5,4.9,8.8,0.559,0.5,1.5,0.308,4.5,7.3,0.609,0.585,2.0,2.5,0.785,2.3,6.5,8.8,2.1,0.4,0.8,1.4,2.7,12.2,,17,6-11,265,"May 6, 1992",lt LT,11,,2024,NOP
6,7.0,Dyson Daniels,20.0,PG,61,16,22.3,2.3,5.1,0.447,0.7,2.2,0.311,1.6,2.9,0.551,0.514,0.6,0.9,0.642,1.0,2.9,3.9,2.7,1.4,0.4,1.0,1.7,5.8,,11,6-8,199,"March 17, 2003",au AU,1,,2024,NOP
7,8.0,Larry Nance Jr.,31.0,C,61,0,19.9,2.3,4.0,0.573,0.4,1.1,0.415,1.8,2.9,0.631,0.629,0.8,1.0,0.77,1.5,3.5,5.0,1.9,1.0,0.3,0.8,1.6,5.7,,22,6-8,245,"January 1, 1993",us US,8,Wyoming,2024,NOP
8,9.0,Naji Marshall,26.0,SF,66,1,19.0,2.6,5.6,0.463,0.9,2.3,0.387,1.7,3.3,0.516,0.542,1.0,1.3,0.791,0.8,2.8,3.6,1.9,0.7,0.2,1.0,1.4,7.1,,8,6-7,220,"January 24, 1998",us US,3,Xavier,2024,NOP
9,10.0,Jose Alvarado,25.0,PG,56,0,18.4,2.5,6.2,0.412,1.4,3.7,0.377,1.1,2.5,0.464,0.525,0.6,0.9,0.673,0.4,1.8,2.3,2.1,1.1,0.3,0.7,1.6,7.1,6MOY-6,15,6-0,179,"April 12, 1998",us US,2,Georgia Tech,2024,NOP
10,11.0,Jordan Hawkins,21.0,SG,67,10,17.3,2.6,6.8,0.382,1.6,4.4,0.366,1.0,2.4,0.411,0.501,1.0,1.2,0.838,0.4,1.8,2.2,1.0,0.3,0.1,0.6,1.1,7.8,,24,6-5,195,"April 29, 2002",us US,R,UConn,2024,NOP
11,12.0,Matt Ryan,26.0,SF,28,1,13.9,1.8,4.0,0.434,1.5,3.3,0.451,0.3,0.8,0.364,0.615,0.5,0.5,0.929,0.2,1.2,1.4,0.6,0.2,0.0,0.7,1.1,5.4,,37,6-6,215,"April 17, 1997",us US,2,"Notre Dame, Vanderbilt, Chattanooga",2024,NOP
12,13.0,Kira Lewis Jr.,22.0,PG,15,0,9.6,1.1,3.5,0.308,0.1,1.3,0.1,0.9,2.1,0.438,0.327,0.7,0.7,0.909,0.3,0.7,0.9,1.2,0.3,0.1,0.5,0.5,2.9,,13,6-1,170,"April 6, 2001",us US,3,Alabama,2024,NOP
13,14.0,Dereon Seabron,23.0,SG,6,0,9.2,0.7,2.2,0.308,0.2,0.3,0.5,0.5,1.8,0.273,0.346,0.8,1.0,0.833,0.2,1.0,1.2,0.8,0.3,0.2,0.0,0.7,2.3,,0,6-7,180,"May 26, 2000",us US,1,NC State,2024,NOP
14,15.0,Jeremiah Robinson-Earl,23.0,PF,39,1,8.6,1.2,2.4,0.474,0.3,1.0,0.333,0.8,1.4,0.571,0.542,0.3,0.4,0.75,0.6,1.4,1.9,0.5,0.3,0.1,0.4,0.6,2.9,,50,6-9,230,"November 3, 2000",us US,2,Villanova,2024,NOP
15,16.0,Cody Zeller,31.0,C,43,0,7.4,0.6,1.4,0.419,0.0,0.1,0.333,0.6,1.4,0.424,0.427,0.5,0.9,0.605,1.1,1.5,2.6,0.9,0.2,0.1,0.4,1.0,1.8,,40,6-11,240,"October 5, 1992",us US,10,Indiana,2024,NOP
16,17.0,Kaiser Gates,27.0,SF,1,0,7.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,12,6-8,217,"November 8, 1996",us US,R,Xavier,2024,NOP
17,18.0,Jalen Crutcher,24.0,PG,1,0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10,6-2,175,"July 18, 1999",us US,R,Dayton,2024,NOP
18,19.0,Izaiah Brockington,24.0,PG,1,0,3.0,2.0,5.0,0.4,0.0,1.0,0.0,2.0,4.0,0.5,0.4,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,21,6-4,200,"July 12, 1999",us US,R,"St. Bonaventure, Penn State, Iowa State",2024,NOP
19,20.0,E.J. Liddell,23.0,PF,8,0,2.9,0.1,0.8,0.167,0.0,0.6,0.0,0.1,0.1,1.0,0.167,0.3,0.3,1.0,0.0,0.6,0.6,0.1,0.3,0.3,0.3,0.3,0.5,,32,6-7,240,"December 18, 2000",us US,R,Ohio State,2024,NOP
0,1.0,Anthony Davis,30.0,C,76,76,35.5,9.4,16.9,0.556,0.4,1.4,0.271,9.0,15.5,0.582,0.567,5.5,6.8,0.816,3.1,9.5,12.6,3.5,1.2,2.3,2.1,2.3,24.7,"DPOY-4,AS,NBA2",3,6-10,253,"March 11, 1993",us US,11,Kentucky,2024,LAL
1,2.0,LeBron James,39.0,PF,71,71,35.3,9.6,17.9,0.54,2.1,5.1,0.41,7.5,12.8,0.592,0.599,4.3,5.7,0.75,0.9,6.4,7.3,8.3,1.3,0.5,3.5,1.1,25.7,"CPOY-10,AS,NBA3",23,6-9,250,"December 30, 1984",us US,20,,2024,LAL
2,3.0,D'Angelo Russell,27.0,PG,76,69,32.7,6.5,14.2,0.456,3.0,7.2,0.415,3.5,7.0,0.497,0.56,2.1,2.5,0.828,0.4,2.7,3.1,6.3,0.9,0.5,2.1,2.1,18.0,,1,6-3,193,"February 23, 1996",us US,8,Ohio State,2024,LAL
3,4.0,Austin Reaves,25.0,SG,82,57,32.1,5.6,11.5,0.486,1.9,5.1,0.367,3.7,6.3,0.583,0.568,2.8,3.3,0.853,0.7,3.6,4.3,5.5,0.8,0.3,2.1,1.9,15.9,,15,6-5,206,"May 29, 1998",us US,2,"Wichita State, Oklahoma",2024,LAL
4,5.0,Taurean Prince,29.0,PF,78,49,27.0,3.2,7.3,0.442,1.8,4.6,0.396,1.4,2.8,0.519,0.566,0.6,0.9,0.735,0.3,2.7,2.9,1.5,0.7,0.4,0.9,1.9,8.9,,12,6-6,218,"March 22, 1994",us US,7,Baylor,2024,LAL
5,6.0,Rui Hachimura,25.0,PF,68,39,26.9,5.3,9.9,0.537,1.4,3.4,0.422,3.9,6.5,0.597,0.609,1.5,2.0,0.739,0.9,3.5,4.3,1.2,0.6,0.4,0.7,1.5,13.6,,28,6-8,230,"February 8, 1998",jp JP,4,Gonzaga,2024,LAL
6,7.0,Spencer Dinwiddie,30.0,PG,28,4,24.2,2.0,5.0,0.397,1.3,3.2,0.389,0.8,1.8,0.412,0.521,1.6,1.8,0.88,0.1,1.5,1.7,2.4,0.5,0.5,1.0,1.9,6.8,,26,6-5,215,"April 6, 1993",us US,9,Colorado,2024,LAL
7,8.0,Cam Reddish,24.0,SF,48,26,20.5,1.9,4.9,0.389,0.8,2.3,0.336,1.1,2.6,0.435,0.468,0.9,1.1,0.759,0.6,1.5,2.1,1.0,1.0,0.3,0.6,1.3,5.4,,5,6-8,218,"September 1, 1999",us US,4,Duke,2024,LAL
8,9.0,Jarred Vanderbilt,24.0,PF,29,6,20.0,2.0,3.9,0.518,0.3,0.9,0.296,1.8,3.0,0.586,0.553,0.8,1.2,0.667,1.4,3.3,4.8,1.2,1.2,0.2,1.0,1.5,5.2,,2,6-8,214,"April 3, 1999",us US,5,Kentucky,2024,LAL
9,10.0,Gabe Vincent,27.0,PG,11,0,19.8,1.4,4.5,0.306,0.3,2.5,0.107,1.1,1.9,0.571,0.337,0.1,0.2,0.5,0.4,0.5,0.8,1.9,0.8,0.0,0.5,1.7,3.1,,7,6-3,195,"June 14, 1996",us US,4,UC Santa Barbara,2024,LAL
10,11.0,Christian Wood,28.0,PF,50,1,17.4,2.5,5.3,0.466,0.7,2.3,0.307,1.8,3.0,0.587,0.532,1.3,1.9,0.702,0.8,4.3,5.1,1.0,0.3,0.7,1.0,1.4,6.9,,35,6-8,214,"September 27, 1995",us US,7,UNLV,2024,LAL
11,12.0,Max Christie,20.0,SG,67,7,14.1,1.5,3.6,0.427,0.6,1.8,0.356,0.9,1.8,0.496,0.515,0.5,0.7,0.783,0.2,1.9,2.1,0.9,0.3,0.3,0.5,0.9,4.2,,10,6-6,190,"February 10, 2003",us US,1,Michigan State,2024,LAL
12,13.0,Jaxson Hayes,23.0,C,70,5,12.5,1.8,2.5,0.72,0.0,0.1,0.0,1.8,2.4,0.754,0.72,0.7,1.2,0.622,1.0,2.0,3.0,0.5,0.5,0.4,0.6,1.8,4.3,,11,7-0,220,"May 23, 2000",us US,4,Texas,2024,LAL
13,14.0,D'Moi Hodge,25.0,SG,7,0,5.9,0.7,2.1,0.333,0.4,1.7,0.25,0.3,0.4,0.667,0.433,0.1,0.3,0.5,0.0,0.0,0.0,0.7,0.1,0.1,0.1,0.6,2.0,,55,6-4,188,"December 20, 1998",vg VG,R,"State College of Florida, Manatee-Sarasota, Cleveland State University, Missouri",2024,LAL
14,15.0,Jalen Hood-Schifino,20.0,SG,21,0,5.2,0.5,2.1,0.222,0.1,0.7,0.133,0.4,1.4,0.267,0.244,0.6,1.0,0.6,0.1,0.5,0.6,0.4,0.1,0.1,0.4,0.6,1.6,,0,6-6,215,"June 19, 2003",us US,R,Indiana,2024,LAL
15,16.0,Skylar Mays,26.0,SG,17,0,4.5,0.6,1.2,0.476,0.1,0.3,0.4,0.5,0.9,0.5,0.524,0.0,0.0,,0.1,0.3,0.4,0.6,0.4,0.1,0.1,0.4,1.3,,4,6-4,205,"September 5, 1997",us US,3,LSU,2024,LAL
16,17.0,Colin Castleton,23.0,C,16,0,3.7,0.6,1.0,0.563,0.0,0.0,,0.6,1.0,0.563,0.563,0.4,0.4,1.0,0.4,0.4,0.8,0.2,0.1,0.0,0.2,0.7,1.5,,14,6-11,250,"May 25, 2000",us US,R,"Michigan, Florida",2024,LAL
17,18.0,Alex Fudge,20.0,SF,4,0,3.5,0.3,1.5,0.167,0.0,0.5,0.0,0.3,1.0,0.25,0.167,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.3,0.3,1.0,,17,6-8,200,"May 6, 2003",us US,R,"LSU, Florida",2024,LAL
18,19.0,Dylan Windler,27.0,SF,8,0,3.5,0.5,1.1,0.444,0.5,1.0,0.5,0.0,0.1,0.0,0.667,0.0,0.0,,0.0,0.4,0.4,0.8,0.0,0.0,0.0,0.3,1.5,,20,6-6,196,"September 22, 1996",us US,3,Belmont,2024,LAL
19,20.0,Maxwell Lewis,21.0,SF,34,0,3.0,0.1,0.6,0.19,0.0,0.3,0.111,0.1,0.4,0.25,0.214,0.1,0.1,0.667,0.1,0.1,0.1,0.2,0.1,0.0,0.3,0.1,0.3,,21,6-7,195,"July 27, 2002",us US,R,Pepperdine,2024,LAL
20,21.0,Harry Giles,25.0,C,7,0,2.7,0.1,0.9,0.167,0.0,0.4,0.0,0.1,0.4,0.333,0.167,0.0,0.0,,0.0,0.6,0.6,0.0,0.1,0.0,0.0,0.0,0.3,,20,6-11,240,"April 22, 1998",us US,3,Duke,2024,LAL
0,1.0,De'Aaron Fox,26.0,PG,74,74,35.9,9.7,20.9,0.465,2.9,7.8,0.369,6.8,13.1,0.522,0.534,4.2,5.7,0.738,0.9,3.7,4.6,5.6,2.0,0.4,2.6,2.6,26.6,CPOY-12,5,6-3,185,"December 20, 1997",us US,6,Kentucky,2024,SAC
1,2.0,Domantas Sabonis,27.0,C,82,82,35.7,7.7,13.0,0.594,0.4,1.1,0.379,7.3,12.0,0.613,0.609,3.6,5.1,0.704,3.6,10.1,13.7,8.2,0.9,0.6,3.3,3.0,19.4,"MVP-8,DPOY-10,NBA3",10,6-10,240,"May 3, 1996",us US,7,Gonzaga,2024,SAC
2,3.0,Keegan Murray,23.0,SF,77,77,33.6,5.8,12.7,0.454,2.4,6.6,0.358,3.4,6.0,0.56,0.548,1.3,1.6,0.831,1.4,4.1,5.5,1.7,1.0,0.8,0.8,2.7,15.2,,13,6-8,215,"August 19, 2000",us US,1,Iowa,2024,SAC
3,4.0,Harrison Barnes,31.0,PF,82,82,29.0,4.2,8.9,0.474,1.8,4.7,0.387,2.4,4.2,0.571,0.576,1.9,2.4,0.801,0.8,2.2,3.0,1.2,0.7,0.1,0.7,1.2,12.2,,40,6-8,225,"May 30, 1992",us US,11,UNC,2024,SAC
4,5.0,Malik Monk,25.0,SG,72,0,26.0,5.5,12.4,0.443,2.1,5.9,0.35,3.4,6.5,0.528,0.526,2.4,2.8,0.829,0.4,2.6,2.9,5.1,0.6,0.5,2.1,2.2,15.4,"CPOY-12,6MOY-2",0,6-3,200,"February 4, 1998",us US,6,Kentucky,2024,SAC
5,6.0,Kevin Huerter,25.0,SG,64,59,24.4,3.9,8.8,0.443,1.9,5.3,0.361,2.0,3.4,0.571,0.553,0.6,0.7,0.766,0.6,2.9,3.5,2.6,0.7,0.4,0.8,2.1,10.2,,9,6-7,190,"August 27, 1998",us US,5,Maryland,2024,SAC
6,7.0,Trey Lyles,28.0,PF,58,0,20.0,2.5,5.5,0.445,1.4,3.8,0.384,1.0,1.8,0.578,0.576,0.8,1.2,0.7,1.1,3.4,4.4,1.2,0.3,0.3,0.7,1.5,7.2,,41,6-9,234,"November 5, 1995",ca CA,8,Kentucky,2024,SAC
7,8.0,Keon Ellis,24.0,SG,57,21,17.2,1.9,4.1,0.461,1.2,2.9,0.417,0.6,1.1,0.578,0.612,0.5,0.6,0.743,0.6,1.6,2.2,1.5,0.9,0.5,0.6,2.0,5.4,,23,6-6,175,"January 8, 2000",us US,1,"Florida SouthWestern State College, Alabama",2024,SAC
8,9.0,Davion Mitchell,25.0,PG,72,4,15.3,2.0,4.5,0.452,0.8,2.2,0.361,1.2,2.3,0.539,0.54,0.4,0.6,0.714,0.3,1.1,1.3,1.9,0.2,0.0,0.6,1.2,5.3,,15,6-2,205,"September 5, 1998",us US,2,"Auburn, Baylor",2024,SAC
9,10.0,Sasha Vezenkov,28.0,PF,42,0,12.2,2.0,4.5,0.44,1.1,2.9,0.375,0.9,1.7,0.549,0.558,0.3,0.4,0.8,0.7,1.6,2.3,0.5,0.5,0.2,0.3,1.0,5.4,,7,6-9,225,"August 6, 1995",cy CY,R,,2024,SAC
10,11.0,Chris Duarte,26.0,SF,59,11,12.2,1.4,3.6,0.381,0.7,2.2,0.346,0.6,1.4,0.434,0.486,0.4,0.6,0.788,0.4,1.4,1.8,0.7,0.5,0.1,0.4,1.4,3.9,,3,6-6,190,"June 13, 1997",do DO,2,Oregon,2024,SAC
11,12.0,Alex Len,30.0,C,48,0,9.3,1.0,1.7,0.617,0.0,0.1,0.0,1.0,1.6,0.641,0.617,0.4,0.7,0.588,1.0,1.7,2.7,1.0,0.2,0.7,0.6,1.4,2.5,,25,7-0,250,"June 16, 1993",ua UA,10,Maryland,2024,SAC
12,13.0,JaVale McGee,36.0,C,46,0,7.4,1.7,2.9,0.598,0.0,0.2,0.143,1.7,2.7,0.624,0.602,0.6,1.0,0.578,0.9,1.8,2.7,0.4,0.3,0.4,0.7,1.0,4.0,,0,7-0,270,"January 19, 1988",us US,15,Nevada,2024,SAC
13,14.0,Colby Jones,21.0,SG,30,0,6.4,0.9,2.4,0.394,0.1,0.7,0.091,0.9,1.6,0.531,0.408,0.2,0.4,0.545,0.6,0.8,1.3,0.7,0.2,0.2,0.3,1.0,2.1,,20,6-6,205,"May 28, 2002",us US,R,Xavier,2024,SAC
14,15.0,Mason Jones,25.0,SG,5,0,5.6,0.4,1.6,0.25,0.4,1.4,0.286,0.0,0.2,0.0,0.375,0.2,0.4,0.5,0.2,0.8,1.0,1.0,0.2,0.0,0.4,0.6,1.4,,8,6-4,200,"July 21, 1998",us US,2,"Connors State College, Arkansas",2024,SAC
15,16.0,Kessler Edwards,23.0,SF,54,0,5.1,0.6,1.5,0.415,0.4,1.0,0.385,0.3,0.6,0.467,0.537,0.1,0.2,0.556,0.2,0.6,0.8,0.3,0.2,0.1,0.1,0.5,1.7,,17,6-8,215,"August 9, 2000",us US,2,Pepperdine,2024,SAC
16,17.0,Juan Toscano-Anderson,30.0,SF,11,0,4.8,0.3,1.1,0.25,0.1,0.4,0.25,0.2,0.7,0.25,0.292,0.0,0.0,,0.4,0.9,1.3,0.4,0.1,0.1,0.2,1.0,0.6,,95,6-6,209,"April 10, 1993",us US,4,Marquette,2024,SAC
17,18.0,Jordan Ford,25.0,PG,6,0,3.7,0.7,1.2,0.571,0.3,0.5,0.667,0.3,0.7,0.5,0.714,0.3,0.3,1.0,0.0,0.3,0.3,0.3,0.0,0.0,0.2,0.0,2.0,,31,6-1,175,"May 26, 1998",us US,R,Saint Mary's,2024,SAC
18,19.0,Filip PetruÅ¡ev,23.0,C,2,0,3.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,,33,6-11,234,"April 15, 2000",rs RS,R,Gonzaga,2024,SAC
19,20.0,Jalen Slawson,24.0,SF,12,0,3.1,0.3,0.5,0.667,0.0,0.2,0.0,0.3,0.3,1.0,0.667,0.0,0.0,,0.1,0.5,0.6,0.2,0.1,0.1,0.2,0.7,0.7,,18,6-7,215,"October 22, 1999",us US,R,Furman University,2024,SAC
0,1.0,Stephen Curry,35.0,PG,74,74,32.7,8.8,19.5,0.45,4.8,11.8,0.408,4.0,7.7,0.515,0.573,4.0,4.4,0.923,0.5,4.0,4.5,5.1,0.7,0.4,2.8,1.6,26.4,"CPOY-1,AS,NBA3",30,6-2,185,"March 14, 1988",us US,14,Davidson,2024,GSW
1,2.0,Klay Thompson,33.0,SF,77,63,29.7,6.4,14.7,0.432,3.5,9.0,0.387,2.9,5.7,0.503,0.551,1.6,1.8,0.927,0.5,2.8,3.3,2.3,0.6,0.5,1.5,1.6,17.9,,11,6-5,215,"February 8, 1990",us US,10,Washington State,2024,GSW
2,3.0,Draymond Green,33.0,PF,55,52,27.1,3.4,6.8,0.497,0.9,2.3,0.395,2.4,4.4,0.551,0.566,1.0,1.3,0.73,1.4,5.9,7.2,6.0,1.0,0.9,2.5,3.0,8.6,,23,6-6,230,"March 4, 1990",us US,11,Michigan State,2024,GSW
3,4.0,Andrew Wiggins,28.0,SF,71,59,27.0,5.0,11.0,0.453,1.3,3.6,0.358,3.7,7.4,0.498,0.511,2.0,2.7,0.751,1.5,3.0,4.5,1.7,0.6,0.6,1.2,2.1,13.2,,22,6-7,197,"February 23, 1995",ca CA,9,Kansas,2024,GSW
4,5.0,Brandin Podziemski,20.0,SG,74,28,26.6,3.7,8.1,0.454,1.2,3.2,0.385,2.4,4.9,0.499,0.529,0.7,1.1,0.633,1.6,4.2,5.8,3.7,0.8,0.2,1.2,1.6,9.2,ROY-5,2,6-5,205,"February 25, 2003",us US,R,"Illinois, Santa Clara",2024,GSW
5,6.0,Chris Paul,38.0,PG,58,18,26.4,3.6,8.1,0.441,1.3,3.6,0.371,2.2,4.4,0.498,0.525,0.7,0.9,0.827,0.3,3.6,3.9,6.8,1.2,0.1,1.3,1.9,9.2,,3,6-0,175,"May 6, 1985",us US,18,Wake Forest,2024,GSW
6,7.0,Jonathan Kuminga,21.0,PF,74,46,26.3,6.2,11.6,0.529,0.7,2.2,0.321,5.4,9.4,0.578,0.56,3.0,4.0,0.746,1.2,3.6,4.8,2.2,0.7,0.5,1.6,2.3,16.1,,0,6-8,210,"October 6, 2002",cd CD,2,,2024,GSW
7,8.0,Moses Moody,21.0,SG,66,9,17.5,2.9,6.4,0.462,1.1,3.0,0.36,1.8,3.3,0.555,0.548,1.1,1.4,0.785,1.0,2.0,3.0,0.9,0.6,0.4,0.7,1.4,8.1,,4,6-5,205,"May 31, 2002",us US,2,Arkansas,2024,GSW
8,9.0,Dario Å ariÄ,29.0,C,64,9,17.2,2.8,6.1,0.466,1.2,3.1,0.376,1.7,3.0,0.56,0.562,1.2,1.5,0.849,1.1,3.3,4.4,2.3,0.5,0.2,1.2,1.8,8.0,,20,6-10,225,"April 8, 1994",hr HR,6,,2024,GSW
9,10.0,Trayce Jackson-Davis,23.0,PF,68,16,16.6,3.4,4.9,0.702,0.0,0.0,0.0,3.4,4.9,0.704,0.702,1.1,1.9,0.561,2.0,3.0,5.0,1.2,0.4,1.1,0.7,1.6,7.9,,32,6-9,245,"February 22, 2000",us US,R,Indiana,2024,GSW
